PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,VAT,CST,Total,Purchase Order Status,Updated
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[MonsterLogo-Helmet-Cycle-Green-Black] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Green and Black  Freesize),VKAMMASK0202,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0202,200,3,0,197,22,98.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[MonsterLogo-Zombie-Green-Black] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Green and Black  Freesize),VKAMMASK0203,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0203,200,155,0,45,36,22.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[MonsterLogo-Zombie-Green-Black] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Green and Black  Freesize),VKAMMASK0203,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0203,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[PirateSkull-Red-Black] Autofy Unisex Pirate Skull Print Lycra Headwrap Bandana for Bikes (Red and Black  Freesize),VKAMMASK0204,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0204,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,18/03/2017 12:24
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[PirateSkull-Red-Black] Autofy Unisex Pirate Skull Print Lycra Headwrap Bandana for Bikes (Red and Black  Freesize),VKAMMASK0204,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0204,200,1,0,199,22,99.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[Skull-Lilly-HummingBird-Black-Cream] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Black and Cream  Freesize),VKAMMASK0205,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0205,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:27
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[Skull-Lilly-HummingBird-Black-Cream] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Black and Cream  Freesize),VKAMMASK0205,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0205,200,39,0,161,22,80.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[CrossThroughSkull-Black-White-Red] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0206,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0206,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:27
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[CrossThroughSkull-Black-White-Red] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0206,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0206,200,28,0,172,22,86,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[HarleyLogo-Engine-Flames-Yellow-Orange-Black] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Multicolor  Freesize),VKAMMASK0207,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0207,200,130,0,70,36,35,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[HarleyLogo-Engine-Flames-Yellow-Orange-Black] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Multicolor  Freesize),VKAMMASK0207,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0207,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[CheGueraSkullInCamouflage-Black-Grey-Cream] Autofy Unisex Skull Camouflage Print Lycra Headwrap Bandana for Bikes (Black and Grey  Freesize),VKAMMASK0208,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0208,200,11,0,189,36,94.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[CheGueraSkullInCamouflage-Black-Grey-Cream] Autofy Unisex Skull Camouflage Print Lycra Headwrap Bandana for Bikes (Black and Grey  Freesize),VKAMMASK0208,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0208,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[SkullChin-SkullMatrix-Yellow-White-Black] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Yellow and Black  Freesize),VKAMMASK0209,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0209,200,179,0,21,36,10.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[SkullChin-SkullMatrix-Yellow-White-Black] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Yellow and Black  Freesize),VKAMMASK0209,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0209,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[RedEyedSkull-RedEyedSkullMatrix-Grey-Black-White] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Grey and Black  Freesize),VKAMMASK0210,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0210,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:29
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[RedEyedSkull-RedEyedSkullMatrix-Grey-Black-White] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (Grey and Black  Freesize),VKAMMASK0210,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0210,200,3,0,197,22,98.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[Mountains-SnowFlakes-SnowBoarder-Blue-White] Autofy Unisex X Games Print Lycra Headwrap Bandana for Bikes (Blue and White  Freesize),VKAMMASK0211,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0211,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:30
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[Mountains-SnowFlakes-SnowBoarder-Blue-White] Autofy Unisex X Games Print Lycra Headwrap Bandana for Bikes (Blue and White  Freesize),VKAMMASK0211,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0211,200,3,0,197,22,98.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[UnionJack-LondonLineDrawings-Blue-Red-White] Autofy Unisex Union Jack Print Lycra Headwrap Bandana for Bikes (Blue and Red  Freesize),VKAMMASK0212,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0212,200,167,0,33,36,16.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[UnionJack-LondonLineDrawings-Blue-Red-White] Autofy Unisex Union Jack Print Lycra Headwrap Bandana for Bikes (Blue and Red  Freesize),VKAMMASK0212,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0212,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[HarleyLogo-FlyingEagle-Black-White-Orange] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Black and Orange  Freesize),VKAMMASK0213,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0213,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:31
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[HarleyLogo-FlyingEagle-Black-White-Orange] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Black and Orange  Freesize),VKAMMASK0213,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0213,200,33,0,167,22,83.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[Harley-LiveToRideRideToLive-Skull-Brown-LightYellow] Autofy Unisex Harley and Skull Print Lycra Headwrap Bandana for Bikes (Brown and Yellow  Freesize),VKAMMASK0214,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0214,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,18/03/2017 16:27
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[Harley-LiveToRideRideToLive-Skull-Brown-LightYellow] Autofy Unisex Harley and Skull Print Lycra Headwrap Bandana for Bikes (Brown and Yellow  Freesize),VKAMMASK0214,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0214,200,180,0,20,22,10,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[Rush-SuicideSquadSkull-Yellow-Black] Autofy Unisex Suicide Squad Print Lycra Headwrap Bandana for Bikes (Yellow and Black  Freesize),VKAMMASK0215,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0215,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:31
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[Rush-SuicideSquadSkull-Yellow-Black] Autofy Unisex Suicide Squad Print Lycra Headwrap Bandana for Bikes (Yellow and Black  Freesize),VKAMMASK0215,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0215,200,2,0,198,22,99,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[CheGueraSkullInCamouflage-Black-Grey] Autofy Unisex Skull Camouflage Print Lycra Headwrap Bandana for Bikes (Black and Grey  Freesize),VKAMMASK0216,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0216,200,107,0,93,36,46.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[CheGueraSkullInCamouflage-Black-Grey] Autofy Unisex Skull Camouflage Print Lycra Headwrap Bandana for Bikes (Black and Grey  Freesize),VKAMMASK0216,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0216,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[BatmanLogo-Matrix-Black-Yellow] Autofy Unisex Batman Print Lycra Headwrap Bandana for Bikes (Black and Yellow  Freesize),VKAMMASK0217,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0217,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:32
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[BatmanLogo-Matrix-Black-Yellow] Autofy Unisex Batman Print Lycra Headwrap Bandana for Bikes (Black and Yellow  Freesize),VKAMMASK0217,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0217,200,27,0,173,22,86.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[SkullAndSpine-MatrixRear-White-Black] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (White and Black  Freesize),VKAMMASK0218,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0218,200,168,0,32,36,16,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[SkullAndSpine-MatrixRear-White-Black] Autofy Unisex Skull Print Lycra Headwrap Bandana for Bikes (White and Black  Freesize),VKAMMASK0218,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0218,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[BatmanLogo-Black-Yellow] Autofy Unisex Batman Print Lycra Headwrap Bandana for Bikes (Black and Yellow  Freesize),VKAMMASK0219,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0219,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:33
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[BatmanLogo-Black-Yellow] Autofy Unisex Batman Print Lycra Headwrap Bandana for Bikes (Black and Yellow  Freesize),VKAMMASK0219,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0219,200,26,0,174,22,87,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[ChineseMythologicalCharacters-Yellow-Red-White] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Yellow and Red  Freesize),VKAMMASK0220,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0220,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,17/03/2017 11:38
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[ChineseMythologicalCharacters-Yellow-Red-White] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Yellow and Red  Freesize),VKAMMASK0220,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0220,200,15,0,185,22,92.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[Giant-Maestro-Since1972-Purple-Yellow] Autofy Unisex Giant Maestro 1972 Print Lycra Headwrap Bandana for Bikes (Purple and Yellow  Freesize),VKAMMASK0221,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0221,200,155,0,45,36,22.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[Giant-Maestro-Since1972-Purple-Yellow] Autofy Unisex Giant Maestro 1972 Print Lycra Headwrap Bandana for Bikes (Purple and Yellow  Freesize),VKAMMASK0221,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0221,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[HarleyLogo-1-Black-Orange] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Black and Orange  Freesize),VKAMMASK0222,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0222,200,131,0,69,36,34.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[HarleyLogo-1-Black-Orange] Autofy Unisex Harley Logo Print Lycra Headwrap Bandana for Bikes (Black and Orange  Freesize),VKAMMASK0222,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0222,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[Mountains-SnowFlakes-SnowBoarder-Black-White] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0223,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0223,200,200,0,0,36,0,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,18/03/2017 15:18
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[Mountains-SnowFlakes-SnowBoarder-Black-White] Autofy Unisex Printed Lycra Headwrap Bandana for Bikes (Black and White  Freesize),VKAMMASK0223,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0223,200,3,0,197,22,98.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[2Speaker-Remote-MP3] Autofy Universal 2 Speaker Radio MP3 Player with Bike Locator and Remote for All Bikes (Black),VKAMRADIO0001,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMRADIO0001,40,40,1,0,88,0,2.5,VENDORSKART MUNDKA 1 FACILITY,312,12480,1560,0,14040,COMPLETE,23/01/2017 18:51
PO0171,03/02/2017 19:31,Manual,udithurria@vendorskart.com,03/02/2017 19:31,11/02/2017,[2Speaker-Remote-MP3] Autofy Universal 2 Speaker Radio MP3 Player with Bike Locator and Remote for All Bikes (Black),VKAMRADIO0001,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMRADIO0001,1,1,0,0,63,0,0,VENDORSKART MUNDKA 1 FACILITY,351,351,0,0,351,COMPLETE,04/02/2017 11:02
PO0068,10/01/2017 20:56,Manual,udithurria@vendorskart.com,10/01/2017 20:56,14/01/2017,Autofy Black Aluminum Universal Rod with Chrome Cap for All Bikes (Big),VKAMROD0001,Vendorskart_Automotive,VIBHU BHAIYA,VIBHU_BHAIYA,VKAMROD0001,100,100,0,0,87,0,0,VENDORSKART MUNDKA 1 FACILITY,85,8500,0,0,8500,COMPLETE,11/01/2017 14:22
PO0129,20/01/2017 16:01,Manual,udithurria@vendorskart.com,20/01/2017 16:01,28/01/2017,[Black-106cm-Spring] Autofy Universal Aluminium Antenna Rod with Chrome Cap and Spring for All Bikes (105cm),VKAMROD0002,Vendorskart_Automotive,VIBHU BHAIYA,VIBHU_BHAIYA,VKAMROD0002,20,20,0,0,77,0,0,VENDORSKART MUNDKA 1 FACILITY,95,1900,0,0,1900,COMPLETE,09/02/2017 10:32
PO0129,20/01/2017 16:01,Manual,udithurria@vendorskart.com,20/01/2017 16:01,28/01/2017,[Black-52cm-Spring] Autofy Universal Aluminium Antenna Rod with Chrome Cap with Spring for All Bikes (50cm),VKAMROD0003,Vendorskart_Automotive,VIBHU BHAIYA,VIBHU_BHAIYA,VKAMROD0003,20,20,0,0,77,0,0,VENDORSKART MUNDKA 1 FACILITY,75,1500,0,0,1500,COMPLETE,09/02/2017 10:31
PO0129,20/01/2017 16:01,Manual,udithurria@vendorskart.com,20/01/2017 16:01,28/01/2017,[Black-64cm-NoSpring] Autofy Universal Aluminium Antenna Rod with Chrome Cap for All Bikes (65cm),VKAMROD0004,Vendorskart_Automotive,VIBHU BHAIYA,VIBHU_BHAIYA,VKAMROD0004,20,20,0,0,77,0,0,VENDORSKART MUNDKA 1 FACILITY,55,1100,0,0,1100,COMPLETE,09/02/2017 10:31
PO0129,20/01/2017 16:01,Manual,udithurria@vendorskart.com,20/01/2017 16:01,28/01/2017,[Black-38cm-NoSpring] Autofy Universal Aluminium Antenna Rod with Chrome Cap for All Bikes (40cm),VKAMROD0005,Vendorskart_Automotive,VIBHU BHAIYA,VIBHU_BHAIYA,VKAMROD0005,20,20,0,0,77,0,0,VENDORSKART MUNDKA 1 FACILITY,45,900,0,0,900,COMPLETE,09/02/2017 10:32
PO0045,08/01/2017 18:56,Manual,udithurria@vendorskart.com,08/01/2017 18:57,30/01/2017,Autofy Front Fiber Glass Windshield for Bajaj Avenger,VKAMSHIELD0001,Vendorskart_Automotive,PGX AUTO ACCESSORIES,PGX_AUTO_ACCESSORIES,VKAMSHIELD0001,60,60,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,490,29400,0,0,29400,COMPLETE,10/01/2017 14:38
PO0340,21/03/2017 10:41,Manual,udithurria@vendorskart.com,21/03/2017 10:42,23/03/2017,Autofy Front Fiber Glass Windshield for Bajaj Avenger,VKAMSHIELD0001,Vendorskart_Automotive,cash_vk,cash_vk,VKAMSHIELD0001,6,0,0,6,17,100,0,VENDORSKART MUNDKA 1 FACILITY,400,2400,300,0,2700,COMPLETE,21/03/2017 10:43
PO0345,21/03/2017 10:45,Manual,jitendra.singh@vendorskart.com,21/03/2017 10:45,25/03/2017,Autofy Front Fiber Glass Windshield for Bajaj Avenger,VKAMSHIELD0001,Vendorskart_Automotive,cash_vk,cash_vk,VKAMSHIELD0001,6,6,0,0,17,0,0,VENDORSKART MUNDKA 1 FACILITY,450,2700,0,0,2700,COMPLETE,21/03/2017 11:41
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Marquez 93 Tshirt (Black  L),VKAMTSHIRT0001_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMSHIRT0001_L,5,5,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,325,1625,0,0,1625,COMPLETE,20/02/2017 16:22
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Scoyco Padded Shorts Half Pant Under Pant (Black L),VKAMSHORTS0001_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMSHORTS0001_L,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1800,3600,0,0,3600,COMPLETE,19/01/2017 18:46
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Scoyco Padded Shorts Half Pant Under Pant (Black XL),VKAMSHORTS0001_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMSHORTS0001_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1800,3600,0,0,3600,COMPLETE,19/01/2017 18:46
PO0084,11/01/2017 20:33,Manual,udithurria@vendorskart.com,11/01/2017 20:33,14/01/2017,Autofy Black Blue Spine shaped Universal Petrol Tank Sticker Graphics for All Bikes,VKAMSTICKER0001,Vendorskart_Automotive,cash_self,cash_party-1,VKAMSTICKER0001,1,0,0,1,86,100,0,VENDORSKART MUNDKA 1 FACILITY,80,80,10,0,90,COMPLETE,11/01/2017 20:34
